College ID,College Name,Campus ID,Campus,City/Town,Postal Code,Program Name,Program Type,Program Category,Audit,"GRADUATION RATE
(%)","GRADUATE EMPLOYMENT RATE
(%)","GRADUATE EMPLOYMENT RATE IN THE FIELD OF STUDY
(%)","GRADUATE SATISFACTION RATE
(%)
","EMPLOYER SATISFACTION RATE
(%)
","OSAP DEFAULT RATE
(%)"
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101388,"TRANSPORT TRAINING CENTRES OF CANADA INC., PETERBOROUGH",PETERBOROUGH,K9J5T9,AZ & EXCAVATOR PROGRAM,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101388,"TRANSPORT TRAINING CENTRES OF CANADA INC., PETERBOROUGH",PETERBOROUGH,K9J5T9,CONSTRUCTION PROGRAM - PLATINUM,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101388,"TRANSPORT TRAINING CENTRES OF CANADA INC., PETERBOROUGH",PETERBOROUGH,K9J5T9,EXCAVATOR PROGRAM,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101388,"TRANSPORT TRAINING CENTRES OF CANADA INC., PETERBOROUGH",PETERBOROUGH,K9J5T9,GRADER PROGRAM,Construction Trade,Heavy Equipment Operator,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101388,"TRANSPORT TRAINING CENTRES OF CANADA INC., PETERBOROUGH",PETERBOROUGH,K9J5T9,HEAVY EQUIPMENT PROGRAM - GOLD,Construction Trade,Heavy Equipment Operator,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101388,"TRANSPORT TRAINING CENTRES OF CANADA INC., PETERBOROUGH",PETERBOROUGH,K9J5T9,HEAVY EQUIPMENT PROGRAM - PLATINUM,Construction Trade,Heavy Equipment Operator,Y,0.92,0.75,0.75,0.86,1.00,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101388,"TRANSPORT TRAINING CENTRES OF CANADA INC., PETERBOROUGH",PETERBOROUGH,K9J5T9,HEAVY EQUIPMENT PROGRAM - SILVER,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,1.00,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101388,"TRANSPORT TRAINING CENTRES OF CANADA INC., PETERBOROUGH",PETERBOROUGH,K9J5T9,STRAIGHT TRUCK PROGRAM (DZ),Tractor-Trailer / Driver Licensing,DZ Class Truck Driver,Y,0.83,0.75,0.50,0.57,1.00,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101388,"TRANSPORT TRAINING CENTRES OF CANADA INC., PETERBOROUGH",PETERBOROUGH,K9J5T9,TRANSPORT TRAINING PROGRAM (AZ) (6 WEEKS)*,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver,Y,0.84,See combined program results below,See combined program results below,See combined program results below,See combined program results below,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101388,"TRANSPORT TRAINING CENTRES OF CANADA INC., PETERBOROUGH",PETERBOROUGH,K9J5T9,TRANSPORT TRAINING PROGRAM (AZ) (8 WEEKS)*,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver,Y,SS,See combined program results below,See combined program results below,See combined program results below,See combined program results below,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101388,"TRANSPORT TRAINING CENTRES OF CANADA INC., PETERBOROUGH",PETERBOROUGH,K9J5T9,TRANSPORT TRAINING PROGRAM (AZ) (COMBINED 6 WEEKS AND 8 WEEKS)**,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver,Y,See program results above,0.92,0.85,0.62,ND,See program results above
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101389,"TRANSPORT TRAINING CENTRES OF CANADA INC., SUDBURY",SUDBURY,P3B2G1,+,,,Y,0.61,0.82,0.59,0.53,0.00,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101389,"TRANSPORT TRAINING CENTRES OF CANADA INC., SUDBURY",SUDBURY,P3B2G1,CONSTRUCTION PROGRAM - BRONZE,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101389,"TRANSPORT TRAINING CENTRES OF CANADA INC., SUDBURY",SUDBURY,P3B2G1,CONSTRUCTION PROGRAM - PLATINUM,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101389,"TRANSPORT TRAINING CENTRES OF CANADA INC., SUDBURY",SUDBURY,P3B2G1,CONSTRUCTION PROGRAM - SILVER,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101389,"TRANSPORT TRAINING CENTRES OF CANADA INC., SUDBURY",SUDBURY,P3B2G1,EXCAVATOR PROGRAM,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101389,"TRANSPORT TRAINING CENTRES OF CANADA INC., SUDBURY",SUDBURY,P3B2G1,HEAVY EQUIPMENT PROGRAM - BRONZE,Construction Trade,Heavy Equipment Operator,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101389,"TRANSPORT TRAINING CENTRES OF CANADA INC., SUDBURY",SUDBURY,P3B2G1,HEAVY EQUIPMENT PROGRAM - GOLD,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101389,"TRANSPORT TRAINING CENTRES OF CANADA INC., SUDBURY",SUDBURY,P3B2G1,HEAVY EQUIPMENT PROGRAM - PLATINUM,Construction Trade,Heavy Equipment Operator,Y,1.00,1.00,0.00,0.00,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101389,"TRANSPORT TRAINING CENTRES OF CANADA INC., SUDBURY",SUDBURY,P3B2G1,LOADER PROGRAM,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101389,"TRANSPORT TRAINING CENTRES OF CANADA INC., SUDBURY",SUDBURY,P3B2G1,STRAIGHT TRUCK PROGRAM (DZ),Tractor-Trailer / Driver Licensing,DZ Class Truck Driver,Y,0.36,0.75,0.50,1.00,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101389,"TRANSPORT TRAINING CENTRES OF CANADA INC., SUDBURY",SUDBURY,P3B2G1,TRANSPORT TRAINING PROGRAM (AZ),Tractor-Trailer / Driver Licensing,AZ Class Truck Driver,Y,0.75,0.83,0.83,0.33,0.00,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,+,,,Y,0.75,0.61,0.42,0.33,1.00,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,AZ & EXCAVATOR PROGRAM,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,BACKHOE PROGRAM,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,1.00,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,BULLDOZER PROGRAM,Construction Trade,Heavy Equipment Operator,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,CONSTRUCTION PROGRAM - BRONZE,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,0.86,0.50,0.50,0.00,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,CONSTRUCTION PROGRAM - GOLD,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,CONSTRUCTION PROGRAM - PLATINUM,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,CONSTRUCTION PROGRAM - SILVER,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,0.67,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,EXCAVATOR PROGRAM,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,GRADER PROGRAM,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,HEAVY EQUIPMENT PROGRAM - BRONZE,Construction Trade,Heavy Equipment Operator,Y,ND,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,HEAVY EQUIPMENT PROGRAM - GOLD,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,HEAVY EQUIPMENT PROGRAM - PLATINUM,Construction Trade,Heavy Equipment Operator,Y,0.78,0.20,0.20,0.20,1.00,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,HEAVY EQUIPMENT PROGRAM - SILVER,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,LOADER PROGRAM,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,STRAIGHT TRUCK PROGRAM (DZ),Tractor-Trailer / Driver Licensing,DZ Class Truck Driver,Y,0.44,1.00,0.50,0.50,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101390,"TRANSPORT TRAINING CENTRES OF CANADA INC., OTTAWA",OTTAWA,K1B3W6,TRANSPORT TRAINING PROGRAM (AZ),Tractor-Trailer / Driver Licensing,AZ Class Truck Driver,Y,0.85,0.79,0.63,0.53,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101391,"TRANSPORT TRAINING CENTRES OF CANADA INC., NORTH BAY",NORTH BAY,P1B8Z4,+,,,Y,0.69,0.82,0.82,0.68,1.00,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101391,"TRANSPORT TRAINING CENTRES OF CANADA INC., NORTH BAY",NORTH BAY,P1B8Z4,CONSTRUCTION PROGRAM - BRONZE,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101391,"TRANSPORT TRAINING CENTRES OF CANADA INC., NORTH BAY",NORTH BAY,P1B8Z4,CONSTRUCTION PROGRAM - PLATINUM,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101391,"TRANSPORT TRAINING CENTRES OF CANADA INC., NORTH BAY",NORTH BAY,P1B8Z4,HEAVY EQUIPMENT PROGRAM - BRONZE,Construction Trade,Heavy Equipment Operator,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101391,"TRANSPORT TRAINING CENTRES OF CANADA INC., NORTH BAY",NORTH BAY,P1B8Z4,HEAVY EQUIPMENT PROGRAM - GOLD,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101391,"TRANSPORT TRAINING CENTRES OF CANADA INC., NORTH BAY",NORTH BAY,P1B8Z4,HEAVY EQUIPMENT PROGRAM - PLATINUM,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101391,"TRANSPORT TRAINING CENTRES OF CANADA INC., NORTH BAY",NORTH BAY,P1B8Z4,HEAVY EQUIPMENT PROGRAM - SILVER,Construction Trade,Heavy Equipment Operator,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101391,"TRANSPORT TRAINING CENTRES OF CANADA INC., NORTH BAY",NORTH BAY,P1B8Z4,LOADER PROGRAM,Construction Trade,Heavy Equipment Operator,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101391,"TRANSPORT TRAINING CENTRES OF CANADA INC., NORTH BAY",NORTH BAY,P1B8Z4,STRAIGHT TRUCK PROGRAM (DZ),Tractor-Trailer / Driver Licensing,DZ Class Truck Driver,Y,0.48,1.00,1.00,0.80,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101391,"TRANSPORT TRAINING CENTRES OF CANADA INC., NORTH BAY",NORTH BAY,P1B8Z4,TRANSPORT TRAINING PROGRAM (AZ),Tractor-Trailer / Driver Licensing,AZ Class Truck Driver,Y,0.83,0.80,0.80,0.67,1.00,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101531,"TRANSPORT TRAINING CENTRES OF CANADA INC., CORNWALL",CORNWALL,K6J5M3,+,,,Y,0.67,0.87,0.65,0.83,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101531,"TRANSPORT TRAINING CENTRES OF CANADA INC., CORNWALL",CORNWALL,K6J5M3,HEAVY EQUIPMENT PROGRAM - PLATINUM,Construction Trade,Heavy Equipment Operator,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101531,"TRANSPORT TRAINING CENTRES OF CANADA INC., CORNWALL",CORNWALL,K6J5M3,STRAIGHT TRUCK PROGRAM (DZ),Tractor-Trailer / Driver Licensing,DZ Class Truck Driver,Y,0.48,0.80,0.60,1.00,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,101531,"TRANSPORT TRAINING CENTRES OF CANADA INC., CORNWALL",CORNWALL,K6J5M3,TRANSPORT TRAINING PROGRAM (AZ),Tractor-Trailer / Driver Licensing,AZ Class Truck Driver,Y,0.75,0.89,0.67,0.78,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102082,"TRANSPORT TRAINING CENTRES OF CANADA INC., SAULT STE. MARIE",SAULT STE. MARIE,P6A5K7,+,,,Y,0.54,0.89,0.67,0.80,1.00,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102082,"TRANSPORT TRAINING CENTRES OF CANADA INC., SAULT STE. MARIE",SAULT STE. MARIE,P6A5K7,CONSTRUCTION PROGRAM - BRONZE,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,ND,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102082,"TRANSPORT TRAINING CENTRES OF CANADA INC., SAULT STE. MARIE",SAULT STE. MARIE,P6A5K7,CONSTRUCTION PROGRAM - GOLD,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102082,"TRANSPORT TRAINING CENTRES OF CANADA INC., SAULT STE. MARIE",SAULT STE. MARIE,P6A5K7,CONSTRUCTION PROGRAM - PLATINUM,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102082,"TRANSPORT TRAINING CENTRES OF CANADA INC., SAULT STE. MARIE",SAULT STE. MARIE,P6A5K7,CONSTRUCTION PROGRAM - SILVER,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102082,"TRANSPORT TRAINING CENTRES OF CANADA INC., SAULT STE. MARIE",SAULT STE. MARIE,P6A5K7,HEAVY EQUIPMENT PROGRAM - BRONZE,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102082,"TRANSPORT TRAINING CENTRES OF CANADA INC., SAULT STE. MARIE",SAULT STE. MARIE,P6A5K7,HEAVY EQUIPMENT PROGRAM - GOLD,Construction Trade,Heavy Equipment Operator,Y,0.67,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102082,"TRANSPORT TRAINING CENTRES OF CANADA INC., SAULT STE. MARIE",SAULT STE. MARIE,P6A5K7,HEAVY EQUIPMENT PROGRAM - PLATINUM,Construction Trade,Heavy Equipment Operator,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102082,"TRANSPORT TRAINING CENTRES OF CANADA INC., SAULT STE. MARIE",SAULT STE. MARIE,P6A5K7,HEAVY EQUIPMENT PROGRAM - SILVER,Construction Trade,Heavy Equipment Operator,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102082,"TRANSPORT TRAINING CENTRES OF CANADA INC., SAULT STE. MARIE",SAULT STE. MARIE,P6A5K7,STRAIGHT TRUCK PROGRAM (DZ),Tractor-Trailer / Driver Licensing,DZ Class Truck Driver,Y,0.25,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102082,"TRANSPORT TRAINING CENTRES OF CANADA INC., SAULT STE. MARIE",SAULT STE. MARIE,P6A5K7,TRANSPORT TRAINING PROGRAM (AZ),Tractor-Trailer / Driver Licensing,AZ Class Truck Driver,Y,0.52,0.86,0.71,0.75,1.00,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102083,"TRANSPORT TRAINING CENTRES OF CANADA INC., BROCKVILLE",BROCKVILLE,K6V4W4,+,,,Y,0.53,1.00,0.50,0.50,1.00,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102083,"TRANSPORT TRAINING CENTRES OF CANADA INC., BROCKVILLE",BROCKVILLE,K6V4W4,CONSTRUCTION PROGRAM - BRONZE,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102083,"TRANSPORT TRAINING CENTRES OF CANADA INC., BROCKVILLE",BROCKVILLE,K6V4W4,CONSTRUCTION PROGRAM - PLATINUM,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102083,"TRANSPORT TRAINING CENTRES OF CANADA INC., BROCKVILLE",BROCKVILLE,K6V4W4,EXCAVATOR PROGRAM,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,1.00,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102083,"TRANSPORT TRAINING CENTRES OF CANADA INC., BROCKVILLE",BROCKVILLE,K6V4W4,HEAVY EQUIPMENT PROGRAM - PLATINUM,Construction Trade,Heavy Equipment Operator,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102083,"TRANSPORT TRAINING CENTRES OF CANADA INC., BROCKVILLE",BROCKVILLE,K6V4W4,STRAIGHT TRUCK PROGRAM (DZ),Tractor-Trailer / Driver Licensing,DZ Class Truck Driver,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102083,"TRANSPORT TRAINING CENTRES OF CANADA INC., BROCKVILLE",BROCKVILLE,K6V4W4,TRANSPORT TRAINING PROGRAM (AZ),Tractor-Trailer / Driver Licensing,AZ Class Truck Driver,Y,0.56,1.00,1.00,1.00,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102212,"TRANSPORT TRAINING CENTRES OF CANADA INC., HAMILTON",HAMILTON,L8E3J6,+,,,Y,0.78,0.80,0.60,0.20,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102212,"TRANSPORT TRAINING CENTRES OF CANADA INC., HAMILTON",HAMILTON,L8E3J6,CONSTRUCTION PROGRAM - BRONZE,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102212,"TRANSPORT TRAINING CENTRES OF CANADA INC., HAMILTON",HAMILTON,L8E3J6,CONSTRUCTION PROGRAM - GOLD,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102212,"TRANSPORT TRAINING CENTRES OF CANADA INC., HAMILTON",HAMILTON,L8E3J6,CONSTRUCTION PROGRAM - PLATINUM,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102212,"TRANSPORT TRAINING CENTRES OF CANADA INC., HAMILTON",HAMILTON,L8E3J6,EXCAVATOR PROGRAM,Construction Trade,Heavy Equipment Operator,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102212,"TRANSPORT TRAINING CENTRES OF CANADA INC., HAMILTON",HAMILTON,L8E3J6,HEAVY EQUIPMENT PROGRAM - PLATINUM,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102212,"TRANSPORT TRAINING CENTRES OF CANADA INC., HAMILTON",HAMILTON,L8E3J6,STRAIGHT TRUCK PROGRAM (DZ),Tractor-Trailer / Driver Licensing,DZ Class Truck Driver,Y,0.20,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102212,"TRANSPORT TRAINING CENTRES OF CANADA INC., HAMILTON",HAMILTON,L8E3J6,TRANSPORT TRAINING PROGRAM (AZ) (6 WEEKS)*,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver,Y,1.00,See combined program results below,See combined program results below,See combined program results below,See combined program results below,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102212,"TRANSPORT TRAINING CENTRES OF CANADA INC., HAMILTON",HAMILTON,L8E3J6,TRANSPORT TRAINING PROGRAM (AZ) (8 WEEKS)*,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver,Y,SS,See combined program results below,See combined program results below,See combined program results below,See combined program results below,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102212,"TRANSPORT TRAINING CENTRES OF CANADA INC., HAMILTON",HAMILTON,L8E3J6,TRANSPORT TRAINING PROGRAM (AZ) (COMBINED 6 WEEKS AND 8 WEEKS)**,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver,Y,See program results above,0.67,0.67,0.00,ND,See program results above
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102272,"TRANSPORT TRAINING CENTRES OF CANADA INC., WHITBY",OSHAWA,L1J2B4,+,,,Y,0.83,0.67,0.56,0.63,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102272,"TRANSPORT TRAINING CENTRES OF CANADA INC., WHITBY",OSHAWA,L1J2B4,BULLDOZER PROGRAM,Construction Trade,Heavy Equipment Operator,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102272,"TRANSPORT TRAINING CENTRES OF CANADA INC., WHITBY",OSHAWA,L1J2B4,CONSTRUCTION PROGRAM - GOLD,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102272,"TRANSPORT TRAINING CENTRES OF CANADA INC., WHITBY",OSHAWA,L1J2B4,CONSTRUCTION PROGRAM - PLATINUM,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,0.86,0.50,0.50,1.00,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102272,"TRANSPORT TRAINING CENTRES OF CANADA INC., WHITBY",OSHAWA,L1J2B4,CONSTRUCTION PROGRAM - SILVER,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver Combined,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102272,"TRANSPORT TRAINING CENTRES OF CANADA INC., WHITBY",OSHAWA,L1J2B4,EXCAVATOR PROGRAM,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102272,"TRANSPORT TRAINING CENTRES OF CANADA INC., WHITBY",OSHAWA,L1J2B4,GRADER PROGRAM,Construction Trade,Heavy Equipment Operator,Y,SS,ND,ND,ND,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102272,"TRANSPORT TRAINING CENTRES OF CANADA INC., WHITBY",OSHAWA,L1J2B4,HEAVY EQUIPMENT PROGRAM - BRONZE,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102272,"TRANSPORT TRAINING CENTRES OF CANADA INC., WHITBY",OSHAWA,L1J2B4,HEAVY EQUIPMENT PROGRAM - GOLD,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
200045,TRANSPORT TRAINING CENTRES OF CANADA INC.,102272,"TRANSPORT TRAINING CENTRES OF CANADA INC., WHITBY",OSHAWA,L1J2B4,HEAVY EQUIPMENT PROGRAM - PLATINUM,Construction Trade,Heavy Equipment Operator,Y,SS,SS,SS,SS,ND,ND
